feature,slope_rank,random_forest,gini,info_gain,chi2,slope_rank_gb,slope_rank_minmax,slope_rank_std,slope_rank_gb_std,slope_rank_gb_minmax
V201,2.3200658635746702e-05,0.0015009525444468,0.0,0.0,0.6039668810249081,0.0002275936771024,0.0046191910365488,5.968302327261795e-05,0.0052824081854629685,0.032090708471448535
V202,1.6854999455994242e-05,0.0019027592773272,0.0,0.0040086728718245,0.0402350642803125,3.0812629338401527e-20,0.0019631650092484,0.0010791216196198,7.790135444839719e-19,6.70453207148224e-18
V203,2.243521795618574e-05,0.0015061845306056,0.00278629692165,0.0,0.3471211063918636,0.0001022588227765,0.0014866747233544,0.0002585150225625,0.0020808533307351803,0.014111717543166893
V204,8.141654956388917e-06,0.0015738479585862,0.0,0.0,0.2826067702202361,9.06122385617987e-21,0.0019247343734914,0.0003417034835164,8.082044805123674e-19,0.00020572804247557394
V205,3.169410612684152e-05,0.0021455856219038,0.0,0.0,8.456352366771702,0.0008037068837053,0.007809849693115,0.0013312658708323,0.028891284277582988,0.20012301404264007
V206,0.0001767482517483,0.0006650235027421,0.0,0.0,0.0191605736214906,3.052300956896834e-19,0.0011370629370636,0.0004664770506166,1.3364709293550287e-18,2.6485449374535546e-05
V207,8.45267109128723e-06,0.0021736451669157,0.0011538461538461,0.0031369580635495,0.6140295162301278,1.6318653896725115e-20,0.0007779615021948,8.157522339520335e-05,1.1601530480075265e-19,1.5298415412670832e-18
V208,4.726600985222796e-05,0.0011565977719643,0.0,0.0,0.0311530455876887,7.910362031496995e-21,0.001652572944297,0.0003794514408744,4.322349850503446e-05,3.66746866490693e-18
V209,3.19034530568316e-05,0.0018350920080877,0.0042050220311089,0.0,0.0236506256415504,2.105570786180267e-20,0.0019068675124854,0.000148093743629,4.557708274826099e-19,5.968657319524374e-18
V210,8.905663643291548e-06,0.0016936410152227,0.0,0.0,0.0966108832217586,0.0002174590263586,0.0005219549608802,7.101143683534603e-05,0.004773888399377103,0.03298351399660434
V211,3.0386031038928724e-05,0.001340026107082,0.0,0.0,0.6880582276164726,0.0002114704418638,0.0046903957624954,1.1787377307332565e-05,0.0029736648188636253,0.0207241033026586
V212,3.5949240102838557e-06,0.0020122690105763,0.0,0.0015929651731062,3.105922207282328,1.126484175848318e-20,0.0025559817531632,0.0002966955138661,3.235745313458872e-18,4.897877370517395e-18
V213,1.4817635609723773e-05,0.0015172635255263,0.0035448422545196,0.0,1.2878344520053324,8.72066268490268e-07,0.0018199075907571,0.0001541044396514,4.3100173693599827e-19,1.9914840649541358e-17
V214,2.1600460745424565e-06,0.0017696407413128,0.0,0.0,3.45944760377942,0.0005154195643497,0.0009619296545031,0.0004965223730524,0.01888654127425417,0.13040067862000027
V215,2.6879318651698352e-05,0.0015890185480507,0.0,0.0050630782389957,0.8412369235450254,0.0004222925315973,0.0013155357110194,0.0003953103702341,0.004751278146695374,0.03673945024897093
V216,6.295013664264212e-06,0.0015920075499839,0.0,0.0,1.9750817390240265,1.2183140172663855e-20,0.0008926637695435,0.0001603761215367,1.2628377903305964e-18,1.0433076077623538e-18
V217,1.959353213428432e-05,0.0015552754325457,0.0,0.0,5.20196913150206,5.228502580066364e-05,0.0053517944421672,8.428645645419246e-05,0.0018374245164730256,0.011943777289612892
V218,3.527141941233068e-05,0.0016993238153747,0.0,0.0,0.2247707082717861,0.0001587259252032,0.0015061059707785,0.0004325343689715,0.0015987443326285007,0.010763164258493189
V219,4.234628078191954e-06,0.0014170016333828,0.0,0.0,0.3410700133457335,6.490220051666311e-21,0.0010131628332071,9.430879829466469e-05,1.2883150457390981e-18,1.1773718898917046e-18
V220,1.99372813250054e-05,0.0011456897510392,0.0054290577639414,0.0,0.0061388210673177,2.0070938755868603e-20,8.571581934176012e-05,4.944923164241227e-05,1.852277127469936e-18,3.093853598547723e-05
V221,4.953469927385537e-06,0.0020941677349599,0.0,0.0,0.0447822877754067,0.0001126065134284,0.0003235325152999,0.0003888789907657,0.003376087194190862,0.024998645981117493
V222,2.2351701264176404e-05,0.0012538661192294,0.0,0.0,14.093922055156408,3.53843495315039e-21,0.0032518741342393,0.0004506518596142,1.7924236958993727e-18,1.074018172124507e-17
V223,1.4091045356580477e-05,0.0015461634053117,0.0,0.0,0.7219574148069905,7.549597356924552e-05,0.0023251835167154,0.0002287556000876,0.0021489351345262975,0.015108557573371569
V224,2.8886092917005573e-06,0.0018913936074571,0.0023931623931623,0.0,0.7408519915070692,1.6592275754889023e-20,0.0013671724112712,0.0006990439771783,7.279893078673984e-19,2.4190437842560315e-17
V225,5.076351865961926e-06,0.0020775829496844,0.0,0.0030969109733938,4.363580972650116,0.0001520595924019,0.0034561660319885,0.0014057339856907,0.0055545837380791396,0.0413602091333437
V226,2.5945205594101744e-05,0.0017880603371981,0.0,0.0,0.6468023669476514,3.6555458010938425e-05,0.0035518587163039,0.0001991646640285,0.0010197377859584658,0.007044509035884097
